gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_multilingual-train-209870,wikilingua_multilingual-train-209870,fr,fr,"Si vos nausées vous étourdissent, essayez de ne pas trop vous déplacer avant que les vomissements soient imminents, même lorsque votre estomac fait des soubresauts.  Pour combattre les étourdissements, le plus important est de bien caler sa tête . Relevez-vous toujours lentement après vous être reposé afin d'éviter que votre tête ne tourne.",Donnez à votre corps ce dont il a besoin.,['Donnez à votre corps ce dont il a besoin.']
wikilingua_multilingual-train-209894,wikilingua_multilingual-train-209894,fr,fr,"Frottez-vous doucement à l'endroit où se trouvait la teinture pour retirer le shampoing. Si la teinture ne disparait pas la première fois que vous le faites, recommencez.",Mouillez une serviette avec de l'eau tiède.,"[""Mouillez une serviette avec de l'eau tiède.""]"
wikilingua_multilingual-train-209920,wikilingua_multilingual-train-209920,fr,fr,"_        _\ \      / /   \ \_/ / ( -.- ) (, , ) . ( , , ) ("" _)-(_ "") Votre lapin dans son ensemble devrait ressembler à ça : _       _ \ \      / /    \ \_/ /    ( -.- )  (, , ) . (, , ) ("" _)-(_ "")",Formez les oreilles : Formez la tête : Formez le corps : Formez les pieds : Alignez les niveaux.,['Formez les oreilles\xa0: Formez la tête\xa0: Formez le corps\xa0: Formez les pieds\xa0: Alignez les niveaux.']
wikilingua_multilingual-train-210004,wikilingua_multilingual-train-210004,fr,fr,"Les gens confondent souvent les taupes et les gaufres. Cependant, ce qui les différencie, c'est que les gaufres n'aiment pas l'herbe .",Identifiez les taupes.,['Identifiez les taupes.']
wikilingua_multilingual-train-210035,wikilingua_multilingual-train-210035,fr,fr,"Dans un large bol, verse 3 tasses de farine, 1 tasse de sel, 1 tasse d'eau et 2 cuillères à soupe d'huile puis mélange le tout à l'aide d'une fourchette ou d'une cuillère .  La pâte deviendra dure au bout de quelques minutes et tu auras probablement besoin de l'aide d'un adulte, d'un enseignant ou d'un proche plus âgé pour continuer à la mélanger.",Mélange tous les ingrédients.,['Mélange tous les ingrédients.']
wikilingua_multilingual-train-210049,wikilingua_multilingual-train-210049,fr,fr,"Essayez le jean et décidez de l’endroit où vous voulez mettre l’ourlet. En général, les jeans doivent se trouver entre 2 et 3 cm au-dessus du sol. Cela vous empêchera de trébucher et d’avoir un pantalon qui a l’air trop petit. N’hésitez pas à modifier la longueur des jambes pour les adapter à vos préférences personnelles.",Décidez de l’emplacement de l’ourlet.,['Décidez de l’emplacement de l’ourlet.']
wikilingua_multilingual-train-210061,wikilingua_multilingual-train-210061,fr,fr,"Utilisez la souris pour sélectionner les lignes à masquer, en les mettant en surbrillance. Ou maintenez la touche Ctrl pour sélectionner plusieurs lignes. Choisissez l'option Masquer. Les lignes seront masquées dans le tableau. Pour démasquer les lignes, utilisez le curseur pour mettre en surbrillance les lignes au-dessus et en dessous des lignes masquées. Par exemple, choisissez la ligne 4 et 8 pour démasquer les lignes 5 à 7.  Faites un clic droit dans la zone en surbrillance. Sélectionnez Démasquer.",Sélectionnez les lignes à masquer. Faites un clic droit dans la zone en surbrillance. Démasquez les lignes.,['Sélectionnez les lignes à masquer. Faites un clic droit dans la zone en surbrillance. Démasquez les lignes.']
wikilingua_multilingual-train-210080,wikilingua_multilingual-train-210080,fr,fr,"Vous pouvez les servir seules ou avec d'autres aliments comme des tartines, de la crème glacée, des crêpes ou du yaourt .",Servez-les tout de suite.,['Servez-les tout de suite.']
wikilingua_multilingual-train-210124,wikilingua_multilingual-train-210124,fr,fr,"Choisissez un ruban fin et pliable et sans fil de fer. Vos perles peuvent être de toutes tailles et styles, tant que leurs trous sont suffisamment larges pour y passer le ruban. Songez aussi à ajouter une perle charme à l'extrémité de votre ruban.",Choisissez votre ruban et vos perles.,['Choisissez votre ruban et vos perles.']
wikilingua_multilingual-train-210132,wikilingua_multilingual-train-210132,fr,fr,"Vous pouvez l'éplucher ou non selon votre choix. Si vous voulez l'éplucher, faites-le maintenant. Des morceaux de la taille d'un pouce et de la longueur de bâtons d'allumette seront impeccables. Si vous utilisez un sac de congélation, essayez de le remplir au maximum et appuyez dessus afin d'expulser autant d'air que possible . Utilisez dans les trois mois.",Choisissez un bon gingembre. Coupez le gingembre en petits morceaux. Conservez les morceaux dans un sac à fermeture zip ou dans un récipient hermétique. Mettez au congélateur.,['Choisissez un bon gingembre. Coupez le gingembre en petits morceaux. Conservez les morceaux dans un sac à fermeture zip ou dans un récipient hermétique. Mettez au congélateur.']
wikilingua_multilingual-train-210174,wikilingua_multilingual-train-210174,fr,fr,"Versez de l'eau froide du robinet dans un bol ou dans un contenant à dentier. Mettez-y le comprimé . Retirez-la après cinq à dix minutes. Ne laissez pas le protège-dents dans l'eau toute la journée ou durant toute la nuit, car les puissants agents de blanchissement peuvent l'endommager . Rangez votre protège-dents dans son étui. Vous pourriez également le rincer après l'avoir sorti de son contenant.",Achetez des produits de nettoyage pour dentier. Mettez la gouttière dans la solution. Rincez-le correctement.,['Achetez des produits de nettoyage pour dentier. Mettez la gouttière dans la solution. Rincez-le correctement.']
wikilingua_multilingual-train-210176,wikilingua_multilingual-train-210176,fr,fr,"Vous avez tout essayé, les méthodes mécaniques, puis chimiques, rien n'y a fait. Dites à votre plombier ce que vous avez fait, cela lui évitera de verser des produits qui pourraient interagir avec ceux que vous avez mis et il prendra ses précautions s'il doit démonter la tuyauterie. Si vous êtes un écologiste dans l'âme, au moment de prendre rendez-vous avec le professionnel, précisez-lui qui vous êtes, il vous dira s'il accepte d'intervenir à vos conditions.",Faites appel à un plombier.,['Faites appel à un plombier.']
wikilingua_multilingual-train-210195,wikilingua_multilingual-train-210195,fr,fr,"Si vous pensez que vous avez une infection de l'oreille, n'essayez pas de la méthode suivante pour déboucher votre oreille. Si vous présentez l'un des symptômes suivants, appelez immédiatement un médecin  :  une douleur persistante et sévère dans vos oreilles et qui dure plus de quelques heures, de la fièvre, des vomissements ou de la diarrhée, un écoulement jaune ou vert de l'oreille.",Assurez-vous que vous n'avez pas une infection.,"[""Assurez-vous que vous n'avez pas une infection.""]"
wikilingua_multilingual-train-210234,wikilingua_multilingual-train-210234,fr,fr,"L'inox se raye facilement donc même une simple éponge à récurer pourrait l'abimer.  Utilisez un chiffon en microfibres. Ils fonctionnent mieux que les chiffons en coton (même s'ils ne peluchent pas), car ils laissent moins de fibres sur les surfaces. Nettoyez et faites briller l'inox avec de l'essuietout. Si vous voulez qu'il brille et ne présente aucune trace, nettoyez l'inox avec un chiffon en microfibres et votre produit préféré, puis essuyez avec de l'essuietout.",Choisissez un chiffon non abrasif.,['Choisissez un chiffon non abrasif.']
wikilingua_multilingual-train-210250,wikilingua_multilingual-train-210250,fr,fr,Faites un double clic sur l’icône du lecteur afin de le lancer. Vous devriez retrouver l’icône en question sur votre bureau.     Cliquez sur « Media » au coin supérieur gauche du lecteur.     Sélectionnez « Ouvrir » depuis le menu « Fichier ».     Retrouvez le dossier là où le fichier est enregistré.     Sélectionnez le fichier dont vous souhaitez lire.     Cliquez sur le bouton « Ouvrir » pour ouvrir le fichier dans le lecteur multimédia de votre choix.,"Ouvrez un fichier sur VLC Player, Foobar 2000 ou Windows Media Player en suivant les étapes suivantes.","['Ouvrez un fichier sur VLC Player, Foobar 2000 ou Windows Media Player en suivant les étapes suivantes.']"
wikilingua_multilingual-train-210257,wikilingua_multilingual-train-210257,fr,fr,"Retirez les restes de nourriture et les excréments de la cage lorsque cela est nécessaire en utilisant du papier essuietout humide et assurez-vous que le substrat est complètement sec. Vous devez le faire tous les jours. Si votre animal renverse de l’eau dans sa nourriture, retirez-la et remplissez la gamelle de nourriture fraiche et sèche. En le faisant tous les jours, vous éviterez que les bactéries se développent dans les aliments et l’eau du cochon d’Inde .",Nettoyez les endroits sales de la cage. Remplissez sa gamelle de nourriture et sa bouteille d’eau. Lavez les gamelles du cochon d’Inde avec de l’eau chaude et du savon.,['Nettoyez les endroits sales de la cage. Remplissez sa gamelle de nourriture et sa bouteille d’eau. Lavez les gamelles du cochon d’Inde avec de l’eau chaude et du savon.']
wikilingua_multilingual-train-210395,wikilingua_multilingual-train-210395,fr,fr,"Assurez-vous qu'il n'a pas des consignes de lavage particulières. Si c'est le cas, n'appliquez pas de laque sur la trace de rouge à lèvres, car vous risquez de faire empirer la tache.",Examinez le tissu.,['Examinez le tissu.']
wikilingua_multilingual-train-210406,wikilingua_multilingual-train-210406,fr,fr,"Vous ne voudriez pas vous retrouver avec une accumulation dangereuse de gaz pendant que vous nettoyez le gril qui pourrait vous blesser gravement.  Trouvez la valve d'arrivée de gaz sur la bouteille de gaz ou la valve au mur si votre barbecue est relié au gaz domestique. Tournez le robinet ou le levier dans le sens des aiguilles d'une montre pour fermer l'arrivée de gaz. Souvenez-vous qu'en tournant vers la droite, vous fermez la valve, en la tournant vers la gauche, vous l'ouvrez.",Éteignez l'arrivée de gaz.,"[""Éteignez l'arrivée de gaz.""]"
wikilingua_multilingual-train-210464,wikilingua_multilingual-train-210464,fr,fr,"Si vous ouvrez le robinet d'eau à une forte pression, le ballon peut se remplir très rapidement, puis éclater. Laissez l'eau entrer jusqu'à ce que le ballon soit rempli à 90 %. De cette façon, vous aurez assez d'espace pour attacher son bout . Bien que vous ne deviez pas remplir le ballon au-delà d'un niveau approprié, assurez-vous que le caoutchouc s'est étiré et est devenu plus mince. Si vous ne le remplissez pas suffisamment, il n'éclatera pas lorsque vous le lancerez.",Ouvrez le robinet d'eau et maintenez la pression basse.,"[""Ouvrez le robinet d'eau et maintenez la pression basse.""]"
wikilingua_multilingual-train-210502,wikilingua_multilingual-train-210502,fr,fr,"Bien qu'il ne s'agisse pas vraiment d'un « jeu », c'est un moyen comme un autre de passer plus de temps avec votre animal. Laissez le gecko se mettre à l'aise à un endroit chaud de votre corps puis installez-vous pour regarder un film. Certains propriétaires de gecko léopard ont remarqué que leur animal fixait l'écran du regard. Il est toutefois possible que le vôtre s'endorme dans un coin chaud.",Regardez un film avec votre gecko.,['Regardez un film avec votre gecko.']
wikilingua_multilingual-train-210525,wikilingua_multilingual-train-210525,fr,fr,"Posez-le sur une surface plane en orientant le dos vers le haut. Lissez-le soigneusement avec les mains . C'est très important, car si vous enroulez le vêtement plissé ou froissé, vous fixerez les plis dans le tissu.   Enroulez uniquement les hauts de poids moyen. Les matières fragiles et (ou) raides se froisseront. Si vous enroulez un article en tissu fragile ou raide, il faudra le repasser ou le faire lisser dans un pressing avant de le porter .",Étendez le haut.,['Étendez le haut.']
wikilingua_multilingual-train-210535,wikilingua_multilingual-train-210535,fr,fr,Faites-le 3 fois sur 4 lorsque vous l’arrosez. Achetez de l’engrais pour orchidées et ajoutez-le à l’eau dans votre arrosoir en suivant les consignes dans le mode d’emploi. Utilisez la solution d’engrais pour 3 arrosages et de l’eau seule pour le quatrième afin d’éliminer les dépôts de sel qui se sont accumulés dans le terreau. Répétez le cycle de 3 arrosages à l’engrais et un à l’eau seule .,Fertilisez l’orchidée.,['Fertilisez l’orchidée.']
wikilingua_multilingual-train-210629,wikilingua_multilingual-train-210629,fr,fr,Utilisez votre shampoing et votre après-shampoing habituels. Il est conseillé de commencer avec les cheveux propres et secs. Lavez-les et appliquez de l’après-shampoing avant de les enrouler autour des bigoudis. Vous pourriez le faire avant de vous coucher pour que vos cheveux aient le temps de sécher complètement pendant la nuit .,Lavez-vous les cheveux.,['Lavez-vous les cheveux.']
wikilingua_multilingual-train-210694,wikilingua_multilingual-train-210694,fr,fr,"Vous pouvez diluer le vernis avec de l’acétone ou du dissolvant, mais cette méthode doit être employée en dernier recours, car ces deux produits peuvent gâcher le vernis à ongles et le faire se craqueler en séchant. Si vous vous en servez, il faudra probablement jeter le vernis au bout de quelques applications. N’essayez pas de diluer du vernis à ongles en gel avec de l’acétone ou du dissolvant.",Utilisez du dissolvant.,['Utilisez du dissolvant.']
wikilingua_multilingual-train-210793,wikilingua_multilingual-train-210793,fr,fr,"Dans les situations formelles et informelles, c’est la phrase à utiliser pour répondre à des remerciements. Elle signifie « de rien ».  Prononcez-la comme do itachi machté. Dans sa version non romanisée, cette phrase s’écrit どういたしまして。 Dans une situation informelle, à la place de do itashi mashite, vous pouvez dire iie (prononcé ihé et écrit いいえ) qui signifie littéralement « non ». En l’utilisant, vous indiquez seulement à l’autre qu’il n’est pas nécessaire de vous remercier.",Répondez avec do itashi mashite .,['Répondez avec do itashi mashite\xa0.']
wikilingua_multilingual-train-210857,wikilingua_multilingual-train-210857,fr,fr,Remplissez la grille comme suit :   Placez 3 planches de bois sur la ligne centrale Placez 3 planches de bois sur la ligne du bas (ou du haut). Faites Majuscule-Clic sur vos trappes ou faites glisser les trappes vers votre inventaire.,Placez les 6 planches de bois dans la table à crafter. Transférez les 2 trappes que vous venez de fabriquer.,['Placez les 6 planches de bois dans la table à crafter. Transférez les 2 trappes que vous venez de fabriquer.']
wikilingua_multilingual-train-210885,wikilingua_multilingual-train-210885,fr,fr,"Au moins un onglet doit être présent pour pouvoir rouvrir l’onglet fermé accidentellement. Si vous fermez le dernier onglet, le navigateur va également se fermer automatiquement. L’onglet fermé va se rouvrir dans un nouvel onglet pour vous permettre de le voir une fois de plus. Contrairement à Firefox, Chrome, ou Internet Explorer, Safari va seulement rouvrir un seul onglet - le dernier que vous aviez fermé.",Vérifiez que vous avez au moins un onglet ouvert actuellement. Appuyez sur la combinaison de touches CMD + Z de votre clavier.,['Vérifiez que vous avez au moins un onglet ouvert actuellement. Appuyez sur la combinaison de touches CMD + Z de votre clavier.']
wikilingua_multilingual-train-210925,wikilingua_multilingual-train-210925,fr,fr,"Avant de les plier, étendez-les ou empilez-les tous à côté de vous. Lorsque vous les sortez du sèche-linge, entassez-les sur votre lit pour pouvoir les prendre et les plier un par un facilement. Il vous faut assez de place pour plier les articles correctement. Dégagez un espace suffisamment grand pour poser un pantalon à plat sur votre lit. De cette façon, vous pourrez plier tous vos vêtements correctement.",Préparez vos vêtements. Débarrassez une surface.,['Préparez vos vêtements. Débarrassez une surface.']
wikilingua_multilingual-train-210956,wikilingua_multilingual-train-210956,fr,fr,"Si quelqu’un lance la balle et qu’elle atterrit sur la ligne, vous pourrez jouer une « épreuve de force ». Lors de cette manche spéciale, le joueur qui a touché la ligne avec la balle aura une dernière chance. Si vous n’en avez pas le cran, sortez du jeu avant qu’il ne devienne totalement fou !",Jouez une « épreuve de force ».,['Jouez une «\xa0épreuve de force\xa0».']
wikilingua_multilingual-train-211053,wikilingua_multilingual-train-211053,fr,fr,"Vous pouvez y obtenir un Minidraco à tout moment après avoir atteint Céladopole pour la première fois. Minidraco coûte 2 800 jetons. Vous pouvez utiliser les machines à sous pour gagner les jetons nécessaires ou bien les acheter si vous ne voulez pas perdre de temps et gaspiller trop d'argent. Si vous voulez les gagner en jouant, une des machines a plus de chances de vous faire gagner, mais celle-ci est différente chaque fois que vous entrez dans la pièce.",Rendez-vous au Casino de Céladopole. Jouez ou achetez des jetons.,['Rendez-vous au Casino de Céladopole. Jouez ou achetez des jetons.']
wikilingua_multilingual-train-211063,wikilingua_multilingual-train-211063,fr,fr,"La plupart des tirebouchons à levier ne sont pas équipés d'un couteau, c'est pourquoi vous devez utiliser un couteau de cuisine tranchant pour découper la feuille d'aluminium juste au-dessus du goulot de la bouteille. Retirez la feuille et jetez-la .  Si votre tirebouchon possède un couteau, servez-vous-en ! Quel que soit le type de couteau que vous utilisez, faites attention qu'il ne glisse pas sur la bouteille pour ne pas vous couper.",Retirez l'emballage sur le goulot avec un couteau.,"[""Retirez l'emballage sur le goulot avec un couteau.""]"
wikilingua_multilingual-train-211082,wikilingua_multilingual-train-211082,fr,fr,Posez le papier journal à plat sur une grande table et sur le sol tout autour. Mettez en place l'équipement suivant.  Un grand plat plus large que votre papier avec les bords relevés. Un deuxième plat ou un sac plus large que votre papier et rempli d'eau. Une corde d'étendoir ou un séchoir,Mettez en place le plan de travail.,['Mettez en place le plan de travail.']
wikilingua_multilingual-train-211083,wikilingua_multilingual-train-211083,fr,fr,"Utilisez une corde, une chaine ou un tendeur pour faire tenir le couvercle sur la poubelle. Autrement, vous pourriez aussi les lester avec des briques, des poids ou d’autres objets lourds. Essayez d’y mettre au moins 10 kg pour éviter que les animaux les plus forts puissent le soulever . Vous pouvez aussi acheter une poubelle avec un loquet ou un cadenas si vous en avez les moyens.",Faites tenir en place les couvercles.,['Faites tenir en place les couvercles.']
wikilingua_multilingual-train-211084,wikilingua_multilingual-train-211084,fr,fr,"Cela prendra certainement un peu de temps, mais montrera à ce garçon que vous n'avez pas besoin de lui pour être heureuse. Il réalisera peut-être qu'il s'est mal comporté et il s'en voudra pour cela. Trouvez-vous de nouvelles occupations et de nouveaux amis. Visitez de nouveaux endroits et essayez de nouvelles choses. Postez vos nouvelles occupations sur les réseaux sociaux, ramenez vos nouveaux amis aux fêtes auxquelles il sera et évoquez ces nouvelles choses que vous faites lorsque vous lui reparlerez .",Créez-vous une nouvelle vie qu'il puisse voir sans pouvoir s'y joindre.,"[""Créez-vous une nouvelle vie qu'il puisse voir sans pouvoir s'y joindre.""]"
wikilingua_multilingual-train-211145,wikilingua_multilingual-train-211145,fr,fr,La plupart des œuvres en origami sont faites à partir d'une feuille carrée (dont tous les côtés ont la même longueur ). Vous pouvez acheter du papier spécial dans un magasin de loisirs créatifs ou bien essayer de faire du papier origami personnalisé.,Prenez un carré de papier.,['Prenez un carré de papier.']
wikilingua_multilingual-train-211154,wikilingua_multilingual-train-211154,fr,fr,Votre PDF est maintenant sauvegardé dans le dossier que vous avez sélectionné.,Cliquez sur Enregistrer.,['Cliquez sur Enregistrer.']
wikilingua_multilingual-train-211205,wikilingua_multilingual-train-211205,fr,fr,Placez les légumes dans l'huile sur feu moyen dans une grande casserole. Faites-les revenir jusqu'à ce qu'ils soient tendres. Laissez mijoter la mixture pendant 20 minutes pour que les saveurs se mélangent bien. Passez au mixeur jusqu'à ce que la sauce soit bien liquide. Versez-le en dernier et mixez à nouveau. Placez-la dans un récipient hermétique. Elle se conserve au frigo pendant plusieurs mois.,Faites chauffer l'huile. Ajoutez les piments et les oignons. Ajoutez le sel et l'eau. Mixez la mixture. Ajoutez le vinaigre. Conservez la sauce. Terminé.,"[""Faites chauffer l'huile. Ajoutez les piments et les oignons. Ajoutez le sel et l'eau. Mixez la mixture. Ajoutez le vinaigre. Conservez la sauce. Terminé.""]"
wikilingua_multilingual-train-211225,wikilingua_multilingual-train-211225,fr,fr,"Pour jouer à l'atout de pique, il faut 4 joueurs qui forment 2 équipes de 2. S'il y a plus de personnes, organisez un tournoi dans lequel l'équipe gagnante joue contre une nouvelle équipe à chaque partie. Avant de jouer, décidez quel score total doit être atteint pour terminer la partie et déterminer l'équipe gagnante. En général, c'est 500 points ou un autre multiple de 100. Vous pouvez fixer un score gagnant de plus ou moins de 500 points selon la durée pendant laquelle vous souhaitez jouer .",Faites des équipes. Déterminez le score gagnant.,['Faites des équipes. Déterminez le score gagnant.']
wikilingua_multilingual-train-211254,wikilingua_multilingual-train-211254,fr,fr,"Rincez le fruit pour en éliminer les saletés avant de le découper. Si nécessaire, vous pouvez utiliser une brosse à légumes pour frotter les taches tenaces. Ensuite, essuyez-la avec du papier essuietout . Lavez-vous les mains avec du savon et de l'eau chaude pour éviter de contaminer le fruit.",Lavez-la sous l'eau du robinet et séchez-la.,"[""Lavez-la sous l'eau du robinet et séchez-la.""]"
wikilingua_multilingual-train-211263,wikilingua_multilingual-train-211263,fr,fr,"De nombreuses marques proposent désormais des produits qui sèchent rapidement. Si vous les appliquez sur vos ongles, vous devriez pouvoir réduire le temps de séchage. Cherchez des vernis dont les flacons portent des indications comme « séchage ultra rapide » ou « séchage express ».",Utilisez du vernis à séchage rapide.,['Utilisez du vernis à séchage rapide.']
wikilingua_multilingual-train-211298,wikilingua_multilingual-train-211298,fr,fr,"Prenez un verre mesureur, et mesurez les bonnes quantités de sirop de maïs, d'eau, et de liquide vaisselle. Versez ces liquides dans de petits récipients, et mettez-les de côté.  Vous pourrez utiliser de l'eau distillée, ou bien de l'eau du robinet. Si vous n'avez pas de produit vaisselle, vous pourrez vous en procurer au supermarché. Vous trouverez également le sirop de maïs au supermarché, ou pourrez l'acheter en ligne.",Mesurez les quantités de liquide.,['Mesurez les quantités de liquide.']
wikilingua_multilingual-train-211303,wikilingua_multilingual-train-211303,fr,fr,"Prenez-vous une limonade et débarrassez la table. Vous aurez aussi besoin des éléments ci-dessous :   2 carrés de papier cartonné épais de 30 x 30 cm de la colle (vernis-colle, bâton de colle ou autre) des ciseaux un pinceau en mousse une règle un cutteur",Dégagez votre plan de travail et rassemblez le matériel dont vous avez besoin.,['Dégagez votre plan de travail et rassemblez le matériel dont vous avez besoin.']
wikilingua_multilingual-train-211493,wikilingua_multilingual-train-211493,fr,fr,Tamponnez toute la zone mouillée avec une serviette propre et sèche pour éliminer un maximum de liquide. Posez la serviette sur la moquette et appuyez dessus pour qu'elle absorbe l'eau. Retournez-la fréquemment afin qu'elle absorbe le plus de liquide possible .,Absorbez l'eau.,"[""Absorbez l'eau.""]"
wikilingua_multilingual-train-211577,wikilingua_multilingual-train-211577,fr,fr,"Commencez par arracher les poils qui rebiquent ou dépassent avec une pince à épiler. Prenez ensuite une brosse à sourcils propre et passez-la dans vos sourcils en suivant le sens de pousse des poils. Pour la plupart des personnes, cela consiste à passer de bas en haut à partir des coins intérieurs, vers l'extérieur sur la longueur de l'arc puis vers le bas en arrivant aux coins extérieurs.",Peignez-vous les sourcils.,['Peignez-vous les sourcils.']
wikilingua_multilingual-train-211621,wikilingua_multilingual-train-211621,fr,fr,"Pour sélectionner une image, appuyez longuement dessus jusqu'à ce qu'un menu apparaisse à l'écran. L'image sera copiée dans le presse-papier (un espace de stockage temporaire) de votre appareil. Appuyez longuement sur le document ou le champ dans lequel vous souhaitez insérer l'image.  Si vous voulez coller l'image dans une application autre que celle depuis laquelle vous l'avez copiée, ouvrez l'autre application. L'image sera insérée dans le document ou le champ à l'endroit où se trouve le curseur.",Sélectionnez l'image que vous voulez copier. Appuyez sur Copier. Ouvrez un document. Appuyez sur Coller.,"[""Sélectionnez l'image que vous voulez copier. Appuyez sur Copier. Ouvrez un document. Appuyez sur Coller.""]"
wikilingua_multilingual-train-211638,wikilingua_multilingual-train-211638,fr,fr,"Choisissez si possible des bouteilles rondes avec un fond plat et une embouchure large. Numérotez-les de 1 à 5 . Ajoutez les quantités suivantes dans les bouteilles :   bouteille n° 1 : 65 cl. Cela produira la note FA, bouteille n° 2 : 45 cl. Cela produira la note SOL, bouteille n° 3 : 35 cl. Cela produira la note LA, bouteille n° 4 : 25 cl. Cela produira la note DO, bouteille n° 5 : 20 cl. Cela produira la note RÉ. Frappez sur le côté des bouteilles avec la cuillère pour produire les notes.",Procurez-vous 5 bouteilles de 75 cl. Remplissez les bouteilles avec différentes quantités d'eau. Jouez sur les bouteilles avec une cuillère en métal.,"[""Procurez-vous 5 bouteilles de 75 cl. Remplissez les bouteilles avec différentes quantités d'eau. Jouez sur les bouteilles avec une cuillère en métal.""]"
wikilingua_multilingual-train-211698,wikilingua_multilingual-train-211698,fr,fr,"C'est la seconde chose la plus importante à faire, vu que le fait d'organiser une réception de mariage occasionnera la plus grosse dépense. Au moment d'aller louer la salle, vous devrez donner un chiffre arrondi d'approximativement du nombre d'invités que vous aurez. Par conséquent, un aspect important de l'organisation de toute réception de mariage implique d'établir une liste d'invités. Cela impliquera aussi d'estimer les couts par tête, en fonction de la taille de la salle et de vos exigences.",Établissez votre budget.,['Établissez votre budget.']
wikilingua_multilingual-train-211750,wikilingua_multilingual-train-211750,fr,fr,"Le rasoir électrique va davantage « tondre » que raser. Les solutions de prérasage à base d'alcool retirent l'excès de gras sur le poil et l'aide à se redresser pour faciliter le rasage à sec. Avec ce type d'appareil, vous pouvez passer à plusieurs reprises sur les mêmes zones. Souvenez-vous bien de ne pas appuyez l'appareil sur votre peau. Retirez la tête et jetez les poils et les peaux mortes dans une poubelle. En option, graissez un peu la tête du rasoir pour qu'il fonctionne mieux.",Utilisez une solution de prérasage pour rasage électrique. Rasez jusqu'à ce que votre peau soit douce. Nettoyez votre appareil après chaque utilisation.,"[""Utilisez une solution de prérasage pour rasage électrique. Rasez jusqu'à ce que votre peau soit douce. Nettoyez votre appareil après chaque utilisation.""]"
wikilingua_multilingual-train-211781,wikilingua_multilingual-train-211781,fr,fr,"Nous allons voir une méthode assez proche de celle du bocal, sauf que vous allez employer un simple tournevis. À l'aide d'un peu d'essuietout humide, nettoyez précautionneusement vos lames afin d'ôter les microscopiques résidus de métal qui se sont détachés du tournevis.",Récupérez un tournevis. Nettoyez votre paire de ciseaux.,['Récupérez un tournevis. Nettoyez votre paire de ciseaux.']
wikilingua_multilingual-train-211787,wikilingua_multilingual-train-211787,fr,fr,"Pour faire une corne de licorne, il vous faut une feuille de papier épais. Le mieux serait d'utiliser du papier cartonné ou du papier de scrapbooking épais.  Vous pouvez utiliser du papier imprimé pour faire une corne unique.",Prenez du papier épais.,['Prenez du papier épais.']
wikilingua_multilingual-train-211914,wikilingua_multilingual-train-211914,fr,fr,"Même une courte marche peut vous réveiller et vous donner l'énergie dont vous avez besoin pour le reste de la journée . Les experts affirment que la lumière naturelle peut nous réveiller et nous rendre plus alertes . Si possible, laissez la fenêtre ouverte afin de laisser entrer l'air et essayez d'écouter de la musique qui vous tienne éveillé .",Faites un peu de sport. Prenez le soleil. Changez d'environnement.,"[""Faites un peu de sport. Prenez le soleil. Changez d'environnement.""]"
wikilingua_multilingual-train-211969,wikilingua_multilingual-train-211969,fr,fr,"Le Team Magma a envoyé une lettre au Centre Spatial dans laquelle il explique son intention de voler le carburant de la fusée. Au moment où vous obtiendrez le Badge Esprit de l'arène d'Algatia, le Team Magma attaquera le centre. Votre mission est de l'arrêter.  Une fois arrivé au deuxième étage du Centre Spatial, vous rencontrerez Pierre Rochard et devrez faire équipe avec lui pour affronter Max et Kelvin. Max et Kelvin utiliseront Grahyèna, Nostenfer et Camérupt.",Rendez-vous au Centre Spatial d'Algatia. Battez tous les Sbires du Team Magma au premier étage. Faites équipe avec Pierre Rochard.,"[""Rendez-vous au Centre Spatial d'Algatia. Battez tous les Sbires du Team Magma au premier étage. Faites équipe avec Pierre Rochard.""]"
wikilingua_multilingual-train-211982,wikilingua_multilingual-train-211982,fr,fr,www. Votre curseur sera placé au début de l’URL. Par exemple https://www.youtube.com/watch?v=MLUvOtqTmYM deviendra http://www.nsfwyoutube.com/watch?v=MLUvOtqTmYM,Faites un clic droit après . Tapez nsfw.,['Faites un clic droit après . Tapez nsfw.']
wikilingua_multilingual-train-212033,wikilingua_multilingual-train-212033,fr,fr,"Ceci est temporaire. Sélectionnez avec l’outil baguette magique, une région que vous voulez colorier et coloriez-la. La baguette magique ne vous permet pas de colorier en dépassant les lignes, vous devrez, donc, sélectionner chacune des zones que vous voulez colorier. Vous pouvez également replacer le calque « lignes du dessin » au-dessus du calque « couleur », afin que les lignes ne soient pas déformées.","« Créez un nouveau calque », puis bloquez toutes les zones non fermées, ici par exemple, les mains et le torse. Retournez à votre calque « couleur ». Supprimez le calque de « blocage » et vous devriez obtenir ce résultat.","['«\xa0Créez un nouveau calque\xa0», puis bloquez toutes les zones non fermées, ici par exemple, les mains et le torse. Retournez à votre calque «\xa0couleur\xa0». Supprimez le calque de «\xa0blocage\xa0» et vous devriez obtenir ce résultat.']"
wikilingua_multilingual-train-212050,wikilingua_multilingual-train-212050,fr,fr,"Si vous n’avez pas de déshydrateur, ce n’est pas un problème. Vous pouvez facilement en préparer en utilisant votre four. Préchauffez-le à 80 °C .",Faites sécher le bœuf dans le four.,['Faites sécher le bœuf dans le four.']
