gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_crosslingual-train-2636966,wikilingua_crosslingual-train-2636966,fr,en,"Cette action permet d’ouvrir la fenêtre des calques à droite du logiciel. Pour cela, il suffit de cliquer sur ce symbole qui se trouve à côté du nom du calque. Il va alors disparaitre et vous pourrez manipuler les éléments qui se trouvent sur le calque. Pour déverrouiller tous les calques en même temps, il faut cliquer sur en haut, à droite de la fenêtre Calques, et sélectionner Déverrouiller tous les calques.",Click Window in the menu bar. Click Layers. Click the padlock icon next to the layer you want to unlock.,['Click Window in the menu bar. Click Layers. Click the padlock icon next to the layer you want to unlock.']
wikilingua_crosslingual-train-2637008,wikilingua_crosslingual-train-2637008,fr,en,"Faites une recherche rapide en ligne pour des « modèles de cartes de vœux en 3D » afin d’en trouver que vous pourrez utiliser. Il existe différents types de modèles disponibles en ligne, vous n’aurez que l’embarras du choix. Essayez d’en trouver un qui n’est pas trop difficile à découper et à coller correctement. Vous pouvez par exemple fabriquer ce gâteau d’anniversaire (PDF) .",Print out a pop-up template.,['Print out a pop-up template.']
wikilingua_crosslingual-train-2637130,wikilingua_crosslingual-train-2637130,fr,en,"Gardez-le au réfrigérateur, dans une glacière ou dans un seau de glace. Donnez-lui quelques heures pour vous assurer que le contenu est bien froid. Cela va améliorer le gout tout en évitant d'en mettre partout lorsque vous l'ouvrirez .",Chill the bottle before opening.,['Chill the bottle before opening.']
wikilingua_crosslingual-train-2637374,wikilingua_crosslingual-train-2637374,fr,en,"Il va être plus facile de fabriquer les pantalons que vous le croyez, mais vous allez avoir besoin de matériaux et d'outils spéciaux pour le faire. Avant de commencer, voici ce dont vous allez avoir besoin  :   un pantalon de survêtement ample ; un peu de tissu jersey avec les motifs ou la couleur de votre choix ; des ciseaux bien aiguisés ; des épingles ; une machine à coudre ; un élastique pour la taille.",Gather your materials.,['Gather your materials.']
wikilingua_crosslingual-train-2637686,wikilingua_crosslingual-train-2637686,fr,en,"Choisissez plusieurs couleurs de vernis et ôtez leur bouchon afin que vous puissiez rapidement les utiliser. Vous allez devoir être rapide afin d'obtenir votre motif avant que le vernis ne soit sec. Cela prendra plus de temps qu'habituellement, car la couche de vernis est plus épaisse. Une fois que le vernis est sec, appliquez une couche de protecteur, retirez le scotch et admirez le résultat.",Prepare to work quickly. Wait for it to dry.,['Prepare to work quickly. Wait for it to dry.']
wikilingua_crosslingual-train-2637740,wikilingua_crosslingual-train-2637740,fr,en,"Placez-les dans un mixeur et réduisez-les en purée jusqu'à ce qu'ils soient bien liquides. Versez le tout dans un bol et utilisez une cuillère pour mélanger le tout. Le goût de la sauce va se développer au fil du temps, vous pouvez la conserver plusieurs mois au frigo.",Puree the peppers. Mix the puree with the vinegar and salt. Store the sauce in a lidded glass jar.,['Puree the peppers. Mix the puree with the vinegar and salt. Store the sauce in a lidded glass jar.']
wikilingua_crosslingual-train-2637922,wikilingua_crosslingual-train-2637922,fr,en,"Cassez trois œufs dans un récipient et battez-les. Pour pouvoir verser la préparation dans le fond de tarte facilement, utilisez un grand cul-de-poule avec un bec verseur. Fouettez les œufs avec un fouet ou une fourchette pour bien les mélanger .",Crack 3 eggs into a bowl and beat them.,['Crack 3 eggs into a bowl and beat them.']
wikilingua_crosslingual-train-2637936,wikilingua_crosslingual-train-2637936,fr,en,"Achetez du détergent pour laine. Les fibres de cette matière sont résistantes, mais elles doivent être lavées avec des produits spéciaux. Cherchez de la lessive formulée exprès pour la laine ou pouvant être utilisée pour laver de la laine sans l’abimer .",Get a cleaner specifically intended for wool.,['Get a cleaner specifically intended for wool.']
wikilingua_crosslingual-train-2638048,wikilingua_crosslingual-train-2638048,fr,en,"Vous verrez ce bouton en haut à droite de votre écran.   . En appuyant dessus, vous allez supprimer les messages contenus dans toutes les conversations de votre appareil. Sélectionnez cette option si vous voulez conserver l'historique de discussion et supprimer uniquement les messages, afin qu'ils n’occupent pas assez d'espace mémoire. Vous verrez ce bouton dans le coin supérieur gauche de votre écran. Après que vous l’auriez fait, les données WhatsApp seront supprimées de votre Android.",Open the WhatsApp app. Tap ⋮. Tap Settings. Tap Chats. Tap Chat history. Tap Clear All Chats. Tap ←.,['Open the WhatsApp app. Tap ⋮. Tap Settings. Tap Chats. Tap Chat history. Tap Clear All Chats. Tap ←.']
wikilingua_crosslingual-train-2638066,wikilingua_crosslingual-train-2638066,fr,en,"Une fois que la casserole a refroidi suffisamment, versez un peu de bicarbonate de soude sur les zones de la casserole recouverte d’aliments brulés. Ensuite, versez un peu d’eau sur le bicarbonate de soude et laissez reposer pendant la nuit . Le bicarbonate de soude et l’eau devraient former une pâte.",Cover burnt areas with baking soda.,['Cover burnt areas with baking soda.']
wikilingua_crosslingual-train-2638168,wikilingua_crosslingual-train-2638168,fr,en,"Même si votre objectif est d’utiliser un navigateur différent, vous devez commencer par ouvrir Safari. Sélectionnez Préférences. Vous pouvez également appuyer sur Commande+,. Il est généralement ouvert par défaut. Sélectionnez le navigateur que vous voulez utiliser dans la liste des navigateurs disponibles. Vous devez avoir le navigateur installé sur votre ordinateur pour pouvoir le sélectionner. Votre navigateur nouvellement sélectionné sera celui qui s’ouvrira par défaut quand vous cliquerez sur un lien.","Open Safari. Click the ""Safari"" menu and select ""Preferences"". Click the ""General"" tab. Click the ""Default web browser"" drop-down menu. Quit Safari to save your changes.","['Open Safari. Click the ""Safari"" menu and select ""Preferences"". Click the ""General"" tab. Click the ""Default web browser"" drop-down menu. Quit Safari to save your changes.']"
wikilingua_crosslingual-train-2638274,wikilingua_crosslingual-train-2638274,fr,en,"Moins de surface sur le chewing-gum équivaut à moins de chewing-gum à enlever. On peut acheter le Lanacane dans la plupart des magasins de bricolage et dans les drugstores. Le Lanacane contient de l'éthanol, de l'isobutane, du glycol et de l'acétate. Cette combinaison de produits chimiques accélère la perte du pouvoir d’adhésion du chewing-gum. Un couteau aiguisé serait peut-être plus efficace, mais vous prendriez le risque de voir votre tissu coupé.","Remove as much of the gum as possible. Apply some Lanacane to the gum, waiting 30 seconds or less. Scrape gum with a blunt knife. Wash as usual.","['Remove as much of the gum as possible. Apply some Lanacane to the gum, waiting 30 seconds or less. Scrape gum with a blunt knife. Wash as usual.']"
wikilingua_crosslingual-train-2638330,wikilingua_crosslingual-train-2638330,fr,en,"Ouvrez le fichier contenant le document ou la page web que vous voulez enregistrer au format PDF. Il se trouve sur la barre de menus, en haut et à gauche de votre écran. Elle est située dans la partie inférieure du menu déroulant affiché.  Entrez-le dans le champ Nom du fichier qui sera affiché au bas du dialogue d’enregistrement de fichiers.  Vous le trouverez en bas et à droite du dialogue d’enregistrement de fichiers. Votre document sera enregistré au format PDF dans le dossier que vous avez choisi.",Open a document. Click on File. Click on Print…. Double-click on Microsoft Print To PDF. Name the file. Select a location in which to save the file. Click on Save.,['Open a document. Click on File. Click on Print…. Double-click on Microsoft Print To PDF. Name the file. Select a location in which to save the file. Click on Save.']
wikilingua_crosslingual-train-2638338,wikilingua_crosslingual-train-2638338,fr,en,"Elles peuvent être obtenues en coupant un arbre pour obtenir un  bloc de bois, puis en le plaçant dans votre grille de fabrication, qui peut être trouvée dans votre inventaire. Avec vos planches de bois, utilisez la grille de fabrication, puis placez une planche de bois dans chaque case vide. Placez-le dans votre inventaire pour terminer le processus de fabrication. Vous pouvez également utiliser l’établi pour créer d'autres outils, des armes, et des armures.",Get Wood Planks. Use the Wood Planks. Click on the Crafting Table.,['Get Wood Planks. Use the Wood Planks. Click on the Crafting Table.']
wikilingua_crosslingual-train-2638360,wikilingua_crosslingual-train-2638360,fr,en,"Le mixeur Magic Bullet est livré avec un grand verre, un petit verre et une tasse. Pour la plupart de vos recettes, vous utiliserez le grand verre, mais si vous n’en préparez qu’une petite quantité, vous pouvez utiliser le petit verre. Servez-vous de la tasse pour les smoothies et les boissons.",Choose the cup you want to use.,['Choose the cup you want to use.']
wikilingua_crosslingual-train-2638396,wikilingua_crosslingual-train-2638396,fr,en,"Si vous avez souvent besoin de dénoyauter beaucoup d'olives rapidement, cela peut peut-être valoir le coup d'acheter une machine à dénoyauter. Ces machines prennent de la place et peuvent couter cher. En général, elles sont seulement utilisées dans les restaurants et l'industrie alimentaire. Certaines d'entre elles peuvent dénoyauter plus de deux-mille olives par minute !",Consider using an olive-pitting machine if you need to pit olives quickly and frequently.,['Consider using an olive-pitting machine if you need to pit olives quickly and frequently.']
wikilingua_crosslingual-train-2638418,wikilingua_crosslingual-train-2638418,fr,en,"Les appareils de torréfaction mécaniques sont une option plus chère, mais plus efficace. Ces appareils fonctionnent de la même façon que la machine à popcorn : de l'air chaud est soufflé sur les grains. Cependant, ils vous apporteront une torréfaction parfaitement uniforme.",Consider the pros and cons. Finished.,['Consider the pros and cons. Finished.']
wikilingua_crosslingual-train-2638434,wikilingua_crosslingual-train-2638434,fr,en,"Cela dépend de la taille des joints à garnir (l'espace entre les carreaux qu'il faudra remplir d'enduit). Il existe deux types d'enduit à joints : avec ou sans sable. Si vos joints ont une largeur supérieure à 3 mm, utilisez de l'enduit avec du sable pour les garnir. S'ils ont une largeur inférieure à 3 mm, garnissez-les avec de l'enduit sans sable, car celui-ci est plus compact.",Decide what type of grout you will be using.,['Decide what type of grout you will be using.']
wikilingua_crosslingual-train-2638446,wikilingua_crosslingual-train-2638446,fr,en,"Attachez la queue de cheval obtenue avec un élastique. Ce chignon bas décoiffé peut être fait sur cheveux longs comme sur cheveux courts. En effet, tout commence par une simple queue de cheval ! Si vous préférez un chignon décalé sur le côté, naturellement, vous devrez positionner la queue de cheval à gauche ou à droite sur le côté de votre tête. Ce genre de coiffure est idéal pour un diner chic, une soirée dansante ou une fête.",Gather your hair at the nape of your neck.,['Gather your hair at the nape of your neck.']
wikilingua_crosslingual-train-2638526,wikilingua_crosslingual-train-2638526,fr,en,"Passez un écrou sur la partie de la vis du boulon qui dépasse. Vous devez le serrer fort, mais desserrez-le d’un demi-tour pour qu’il ne soit pas complètement contre la surface dans laquelle est encastrée la vis .",Thread a hex nut onto the bolt.,['Thread a hex nut onto the bolt.']
wikilingua_crosslingual-train-2638536,wikilingua_crosslingual-train-2638536,fr,en,"Les yeux étaient un élément clé du maquillage pin-up et rockabilly. Si vous souhaitez vraiment faire ressortir les vôtres, vous pouvez utiliser des faux cils. Il peut être difficile de les poser correctement au début et il faut beaucoup d'entrainement, mais ne baissez pas les bras ! Le résultat en vaut la peine. En attendant, tenez les cils et recourbez-les en forme de C. Ils seront ainsi plus faciles à poser sur votre paupière.",Consider putting on some false eyelashes. Wait for the glue to dry a little.,['Consider putting on some false eyelashes. Wait for the glue to dry a little.']
wikilingua_crosslingual-train-2638574,wikilingua_crosslingual-train-2638574,fr,en,"Trouvez-en un qui mesure 30 cm de haut sur 30 cm de large. Évitez les récipients avec des motifs sur les côtés ou dans le fond, cela rendra le démoulage plus difficile. Mesurez 15 cm depuis le fond du récipient et marquez la paroi avec un marqueur permanent. Vous remplirez le récipient d'eau jusqu'à cette marque. Enduisez entièrement l'intérieur d'aérosol pour mieux retirer le gel quand il sera terminé. Enlevez tout surplus de pulvérisation pour éviter que le gel soit trouble.",Obtain a large plastic storage container. Measure and mark the mold. Spray the container with non-stick cooking spray.,['Obtain a large plastic storage container. Measure and mark the mold. Spray the container with non-stick cooking spray.']
wikilingua_crosslingual-train-2638716,wikilingua_crosslingual-train-2638716,fr,en,"Choisissez un produit nettoyant visage contenant de l’acide glycolique ou bien du soufre. C’est généralement le fait de chercher à percer un bouton qui provoque l’inflammation. Si tel est le cas, prenez soin de bien nettoyer la zone du bouton avant d’appliquer du maquillage dessus ou à proximité. Un produit nettoyant à base de soufre ou d’acide glycolique permettra d’atténuer l’apparence de vos imperfections en seulement quelques jours. Ils ne seront ainsi plus discernables sous le maquillage.",Clean with a cleanser containing either glycolic acid or sulfur.,['Clean with a cleanser containing either glycolic acid or sulfur.']
wikilingua_crosslingual-train-2638718,wikilingua_crosslingual-train-2638718,fr,en,"Avant de mettre du maquillage, vous devrez déterminer ce qui aura l’air le plus naturel et la forme que vous désirez obtenir. Pour trouver la longueur idéale, utilisez un crayon ou tout autre objet droit et formez une ligne allant de l’aile de votre nez jusqu’au coin externe de votre œil. Cela vous indiquera quelle est la longueur idéale pour vos sourcils.",Decide what your eyebrows should look like.,['Decide what your eyebrows should look like.']
wikilingua_crosslingual-train-2638774,wikilingua_crosslingual-train-2638774,fr,en,"La liste qui suit vous explique exactement ce qu'il vous faut (regardez aussi les éléments nécessaires, plus bas, pour l'ouvrage) :   au moins 34 couches (nouveau-né ou avancé) 2 premières couvertures 2 bavoirs, une chaine pour jouet (approprié à l'âge de l'enfant) 1 paire de chaussettes pour enfants 1 biberon 1 gant de toilette 1 peluche (qui ne contient pas de petits éléments dangereux pour l'enfant)",Purchase the colors and styles of the required items that you think the expectant mom would like.,['Purchase the colors and styles of the required items that you think the expectant mom would like.']
wikilingua_crosslingual-train-2638792,wikilingua_crosslingual-train-2638792,fr,en,"Essayez de retirer le maximum de colle possible avec une lame aiguisée. Une lame de rasoir est suffisante et ne risque pas d'abimer le verre. Si vous essayez de retirer la colle avec cette méthode, lavez simplement les résidus de Super Glue avec de l'eau chaude savonneuse, rincez puis laissez sécher.",Try to remove as much glue,['Try to remove as much glue']
wikilingua_crosslingual-train-2638796,wikilingua_crosslingual-train-2638796,fr,en,"Vous pouvez recevoir des emails d'un groupe sans le rejoindre.  Pour souscrire, envoyez un email vide à groupname-subscribe@yahoogroups.com. Remplacez « groupname » par le nom du groupe. Vous n'aurez pas accès à tout le contenu du groupe comme les photos, les fichiers, les sondages et le calendrier. Vous pourrez décider de rejoindre le groupe plus tard en envoyant une demande depuis la page d'accueil du groupe.","Receive emails from a group. Once you reply to the confirmation, you will start to receive emails from the group.","['Receive emails from a group. Once you reply to the confirmation, you will start to receive emails from the group.']"
wikilingua_crosslingual-train-2638858,wikilingua_crosslingual-train-2638858,fr,en,"Déposez la chaussure victime du chewing-gum dans un sac spécialement destiné à la congélation. Peu importe si un morceau de la chaussure en question dépasse un peu du sac, l'essentiel étant que le chewing-gum colle également contre l'intérieur du sac, contre le plastique. Dans le meilleur des cas, le chewing-gum congèlera et restera collé au plastique. Une fois ce temps écoulé, retirez la chaussure du congélateur.",Place the shoe in a plastic bag. Leave the shoe in the freezer for an hour or two.,['Place the shoe in a plastic bag. Leave the shoe in the freezer for an hour or two.']
wikilingua_crosslingual-train-2638976,wikilingua_crosslingual-train-2638976,fr,en,"Ce processus peut générer une grande quantité de sciure de bois et la peinture en aérosol peut facilement éclabousser la zone environnante ou vos vêtements. Veillez à porter des vêtements que vous n’hésiterez pas à salir et à placer une bâche ou une toile de protection pour couvrir les surfaces que vous souhaitez protéger. Assurez-vous que votre espace de travail est bien aéré. Dans un environnement fermé, les émanations de la peinture en bombe peuvent s’accumuler et devenir toxiques .",Set up your work area and dress appropriately.,['Set up your work area and dress appropriately.']
wikilingua_crosslingual-train-2639096,wikilingua_crosslingual-train-2639096,fr,en,Ajustez le morceau de tissu qui pend pour créer un U large au niveau de la hanche droite et pour que les plis au niveau de l'épaule pendent d'une façon qui vous plait.,Adjust the fabric.,['Adjust the fabric.']
wikilingua_crosslingual-train-2639174,wikilingua_crosslingual-train-2639174,fr,en,"Une fois qu'il a épaissi, mettez le bol au congélateur. Laissez-le pendant un quart d'heure .",Freeze the shampoo for 15 minutes.,['Freeze the shampoo for 15 minutes.']
wikilingua_crosslingual-train-2639252,wikilingua_crosslingual-train-2639252,fr,en,"Il s’agit de l’icône en forme de bulle de discussion bleue avec un éclair blanc dessus. Vous la trouverez sur votre écran d’accueil ou dans le tiroir d’applications.  Utilisez cette méthode si vous voulez que toutes les photos de Messenger soient automatiquement enregistrées dans la galerie de votre Android. Il s’agit de l’icône grise en forme de silhouette en haut à droite de l’écran.  Désormais, toutes les photos que vous recevrez seront enregistrées sur votre appareil.",Open Messenger. Tap the Profile icon. Tap Photos & Media. Slide the “Save Photos” switch to the On position.,['Open Messenger. Tap the Profile icon. Tap Photos & Media. Slide the “Save Photos” switch to the On position.']
wikilingua_crosslingual-train-2639306,wikilingua_crosslingual-train-2639306,fr,en,"Faites essayer le tutu à la personne à qui il est destiné pour vérifier qu'il est à la bonne longueur et qu'elle pourra sans problème danser ou se mouvoir avec lorsqu'elle le portera. Vous pouvez rajouter des rubans ou des fleurs. Pour fixer des rubans, nouez-les ou collez-les sur l'élastique. Vous pouvez aussi épingler des fleurs, des boutons ou n'importe quoi d'autre directement sur le tutu ou sur l'élastique .",Check the fit of the skirt. Add any finishing touches like ribbon or flowers to the tutu.,['Check the fit of the skirt. Add any finishing touches like ribbon or flowers to the tutu.']
wikilingua_crosslingual-train-2639358,wikilingua_crosslingual-train-2639358,fr,en,Dissoudre le sucre avant de commencer vous permettra d'éviter d'avoir une texture granuleuse. Versez le sucre et l'eau dans un bol et mélangez jusqu'à ce que vous ne voyiez plus aucun grain de sucre. Divisez le mélange en les versant dans des verres et buvez-les à la paille. Vous en aurez suffisamment pour deux grosses ou quatre petites barbotines.,Dissolve 1 cup of sugar in 2 cups of water. Enjoy the slushie.,['Dissolve 1 cup of sugar in 2 cups of water. Enjoy the slushie.']
wikilingua_crosslingual-train-2639466,wikilingua_crosslingual-train-2639466,fr,en,Il vous suffit de taper le nom du fichier dans Spotlight sous Mac ou dans la barre de recherches du menu Démarrer sous Windows. Il n'est pas nécessaire de taper l'extension du fichier. Votre navigateur par défaut devrait ouvrir la calculette dans un nouvel onglet. Les résultats de vos calculs devraient apparaitre dans la barre prévue à cet effet.,Find the file you just created. Click on your file to open it. Click the buttons on the calculator to use it.,['Find the file you just created. Click on your file to open it. Click the buttons on the calculator to use it.']
wikilingua_crosslingual-train-2639484,wikilingua_crosslingual-train-2639484,fr,en,Vos ailes seront composées principalement de carton et de filtres à café. Utilisez des filtres bon marché ou ceux que vous avez déjà chez vous. Vous n'avez pas besoin d'acheter des filtres spéciaux pour ces ailes. Achetez un paquet entier au cas où vous auriez besoin de filtres supplémentaires. Il vous faudra également :   du carton un crayon à papier ou un stylo des ciseaux de la colle blanche des rubans ou des lacets,Gather your supplies.,['Gather your supplies.']
wikilingua_crosslingual-train-2639496,wikilingua_crosslingual-train-2639496,fr,en,"Tracez un petit cercle au centre de l'iris et coloriez-le. Donnez-lui la moitié de la hauteur et de la largeur de l'iris. Ne dessinez pas les sections qui passent dans les cercles représentant les reflets. Coloriez la pupille avec un crayon à papier, un feutre ou un stylo en la rendant aussi foncée que possible .",Sketch a circle in the center of the iris for the pupil and shade it in.,['Sketch a circle in the center of the iris for the pupil and shade it in.']
wikilingua_crosslingual-train-2639574,wikilingua_crosslingual-train-2639574,fr,en,"De la liqueur fonctionne bien, le whisky aussi. Tout alcool supérieur à 80° est efficace, mais l'alcool à 90° classique est le plus efficace. Mettez de l'alcool sur une vieille serviette ou un chiffon et frottez la surface avec .",Use alcohol.,['Use alcohol.']
wikilingua_crosslingual-train-2639606,wikilingua_crosslingual-train-2639606,fr,en,"Prenez une nouvelle mèche de cheveux d'environ deux centimètres et torsadez‑la dans le sens des aiguilles d'une montre. Éliminez chaque fourche méthodiquement puis déroulez votre mèche. Torsadez‑la ensuite dans le sens inverse d'une montre puis coupez les nouvelles fourches qui dépassent. Travaillez mèche à mèche jusqu'à soigner toute votre chevelure . Lorsque vous avez terminé une mèche, attachez‑la avec un élastique ou une pince afin de ne pas la mélanger au reste de la chevelure.",Gather a new section of hair and repeat the twisting process.,['Gather a new section of hair and repeat the twisting process.']
wikilingua_crosslingual-train-2639608,wikilingua_crosslingual-train-2639608,fr,en,"Oro veut dire or, elle ressemble à la téquila blanco et a relativement le même prix. Choisissez une téquila 100 % agave et évitez les mixtos. Vous n'êtes pas obligés de passer par le rituel du sel et du citron si vous n'en avez pas envie . Prenez la téquila à température ambiante. Versez-la dans un shooter et buvez-la d'un seul trait.","Choose a blanco, oro, or reposado tequila to shoot. Shoot neat and unchilled.","['Choose a blanco, oro, or reposado tequila to shoot. Shoot neat and unchilled.']"
wikilingua_crosslingual-train-2639652,wikilingua_crosslingual-train-2639652,fr,en,"Placez d’abord la plus grande boite puis les autres, de la plus grande à la plus petite.  Fixez-les solidement avec de la colle. Vous pouvez enrouler un grand et beau ruban autour de la pile en terminant par un grand nœud tout en haut pour la faire ressembler à une pile de cadeaux. Placez votre coffret de mariage sur la table où seront placés les cadeaux. Les personnes donnant de l’argent pourront glisser leur billet par la fente.",Assemble the money box stack.,['Assemble the money box stack.']
wikilingua_crosslingual-train-2639844,wikilingua_crosslingual-train-2639844,fr,en,"Elles vous permettront de migrer et de désinstaller iTunes pour ordinateur de bureau. Vous ne pouvez avoir qu'une des applications et non les 2. Une fois iTunes installé, vous pourrez rechercher de la musique, organiser votre iPhone et écouter de la musique sur votre appareil.",Follow the instructions on the screen to migrate and uninstall iTunes for Desktop.,['Follow the instructions on the screen to migrate and uninstall iTunes for Desktop.']
wikilingua_crosslingual-train-2640012,wikilingua_crosslingual-train-2640012,fr,en,"Pour préparer une sauce de salade saine et délicieuse, mettez un gros avocat, une gousse d'ail, une demi-cuillère à soupe de jus de citron ou de citron vert, trois cuillères à soupe d'huile d'olive, du sel et du poivre dans un mixeur. Mixez ensuite jusqu'à ce que le mélange soit lisse. Si nécessaire, vous pouvez y ajouter un peu d'eau jusqu'à ce que vous obteniez la texture désirée. Servez immédiatement sur une salade ou conservez jusqu'à une semaine dans un récipient hermétique .",Blend a fresh avocado into a creamy salad dressing.,['Blend a fresh avocado into a creamy salad dressing.']
wikilingua_crosslingual-train-2640152,wikilingua_crosslingual-train-2640152,fr,en,Versez l'eau dans une petite casserole et faites chauffer sur feu moyen. Continuez de faire chauffer jusqu'à ce que l'eau commence à faire de la vapeur et réduisez sur feu doux . Il n'est pas nécessaire de faire bouillir l'eau ou elle pourrait être trop chaude.,Heat 2  c (470 ml) of water in a pot.,['Heat 2\xa0\xa0c (470\xa0ml) of water in a pot.']
wikilingua_crosslingual-train-2640164,wikilingua_crosslingual-train-2640164,fr,en,Ajoutez l'ognon et le cèleri. Faites-les cuire jusqu'à ce qu'ils soient translucides.  Portez le mélange à ébullition. Faites-le ensuite mijoter jusqu'à ce que le tomates soient tendres. Laissez refroidir légèrement le mélange puis mixez-le. Assaisonnez-le avant de le mixer. Réduisez-le à la consistance souhaitée. Ajoutez du persil haché avant de l'utiliser ou de la servir.,Add the butter to a frying pan or skillet. Add the tomatoes. Pour in the stock. Remove from the heat. Serve.,['Add the butter to a frying pan or skillet. Add the tomatoes. Pour in the stock. Remove from the heat. Serve.']
wikilingua_crosslingual-train-2640210,wikilingua_crosslingual-train-2640210,fr,en,"Vous le trouverez en bas de l'écran sur un iPhone ou en haut de l'écran sur un iPad. Cela permet d'afficher tous les favoris que vous avez enregistrés. Cela vous permettra de supprimer des éléments de la liste. Si le favori que vous souhaitez supprimer se trouve dans le dossier ouvrez d'abord ce dossier et appuyez sur Éditer. Appuyez sur Effacer pour confirmer. Vous ne pouvez pas supprimer les dossiers Favoris ou Historique, mais vous pouvez supprimer des éléments qui se trouvent à l'intérieur.","Tap the Bookmarks button. Tap the Bookmarks tab. Tap the ""Edit"" button. Tap the ""-"" next to the bookmark or folder you want to remove.","['Tap the Bookmarks button. Tap the Bookmarks tab. Tap the ""Edit"" button. Tap the ""-"" next to the bookmark or folder you want to remove.']"
wikilingua_crosslingual-train-2640224,wikilingua_crosslingual-train-2640224,fr,en,"Couvrez-le avec un sac en plastique hermétique résistant (ou encore mieux, deux sacs en plastique) pour empêcher les odeurs du congélateur d'entrer.  Laissez au moins 1,5 cm d'espace vide entre le couvercle et la surface de la crème. Cela permet de laisser à la crème la place de se dilater en congelant.",Pour the cream into a rigid sided container. Place in the freezer.,['Pour the cream into a rigid sided container. Place in the freezer.']
wikilingua_crosslingual-train-2640236,wikilingua_crosslingual-train-2640236,fr,en,Choisissez une pièce dont la coupe et la hauteur vous conviennent parfaitement. Le patron est facultatif. Vous pouvez fabriquer une pièce originale que vous n'avez pas dans votre garde‑robe. Retirez les épingles et remettez votre vêtement à l'endroit. Essayez votre nouvelle création qui devrait parfaitement vous convenir.,"Find a tank top to use as a template. Remove the pins, turn the tank right side out, and try it on.","['Find a tank top to use as a template. Remove the pins, turn the tank right side out, and try it on.']"
wikilingua_crosslingual-train-2640254,wikilingua_crosslingual-train-2640254,fr,en,"Vous allez mettre votre trompe d'Eustache dans la bonne position en regardant vers le ciel. Vous arriverez à bâiller en poussant votre mâchoire vers l'extérieur, ce qui pourrait débloquer votre trompe d'Eustache et lâcher de la pression.",Tilt your head back and thrust your jaw forward.,['Tilt your head back and thrust your jaw forward.']
wikilingua_crosslingual-train-2640304,wikilingua_crosslingual-train-2640304,fr,en,"Dans le sous-sujet que vous aurez choisi, vous verrez les postes des autres membres de la communauté du forum (des questions, des suggestions, des commentaires...). Cliquez sur le sous-sujet afin de voir tous les commentaires qui s'y rattachent. Cliquez simplement sur le bouton Répondre au sujet. Il se trouve en haut ou en bas de la page. Tapez votre réponse et cliquez sur Poster.",Open the thread you want to reply to. Reply to the thread.,['Open the thread you want to reply to. Reply to the thread.']
wikilingua_crosslingual-train-2640308,wikilingua_crosslingual-train-2640308,fr,en,Conservez l'huile dans un bocal hermétique et mettez-la au réfrigérateur ou dans le placard de la cuisine. Vous pouvez maintenant utiliser l'huile comme nettoyant ou comme produit de soin naturel de la peau .,"Store the oil in a cool, dark place for up to a month.","['Store the oil in a cool, dark place for up to a month.']"
wikilingua_crosslingual-train-2640316,wikilingua_crosslingual-train-2640316,fr,en,"Si vous avez une plus grosse quantité de centimes, vous les nettoierez avec une cuillère à soupe de sel (15 g) et une demi-tasse de vinaigre (120 ml). Remuez la solution pour dissoudre le sel. Si vous n'avez pas de vinaigre à disposition, vous pouvez aussi utiliser du jus de citron ou même du jus d'orange. L'oxyde de cuivre (la couche qui se forme sur les centimes) se dissout facilement dans les acides faibles et c'est exactement ce que font ces trois liquides .",Put 1 tsp (5 g) of salt into 1/4 c (2 oz) of vinegar.,['Put 1 tsp (5 g) of salt into 1/4 c (2 oz) of vinegar.']
wikilingua_crosslingual-train-2640320,wikilingua_crosslingual-train-2640320,fr,en,"Si possible, lisez les instructions données par le fabricant pour l’entretien de la poupée. Certaines poupées doivent être lavées et coiffées selon une technique particulière. Les poupées de la marque American Girl, par exemple, doivent être nettoyées de manière professionnelle. Si les cheveux de la poupée sont endommagés, n’essayez pas de les laver vous-même, mais appelez au contraire le numéro du service client présent sur l’emballage .","Read manufacturer's instructions first, when possible.","[""Read manufacturer's instructions first, when possible.""]"
wikilingua_crosslingual-train-2640406,wikilingua_crosslingual-train-2640406,fr,en,Mettez le mélange de viandes dans une poêle et faites-le dorer. Sautez cette étape si vous préférez préparer des lasagnes végétariennes. Cette action permettra de réduire la quantité de graisse et de rendre vos lasagnes un peu plus saines. Laissez la viande de côté.,Combine one pound of Italian sausage with a 1/2 pound of ground beef. Drain the meat once it is fully cooked.,['Combine one pound of Italian sausage with a 1/2 pound of ground beef. Drain the meat once it is fully cooked.']
wikilingua_crosslingual-train-2640442,wikilingua_crosslingual-train-2640442,fr,en,Coupez le feu et versez la sauce bolognaise sur des pâtes cuites ou utilisez-la pour faire des lasagnes maison. Vous pouvez aussi ajouter du parmesan frais râpé pour apporter un peu plus de gout . Mettez les restes dans une boite hermétique. Ils se conserveront pendant 3 ou 4 jours dans le réfrigérateur ou jusqu'à 6 mois dans le congélateur.,Turn off the burner and serve the classic meat sauce.,['Turn off the burner and serve the classic meat sauce.']
